timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 18:57:21,12.5,2.50,1.46,2020-02-12 18:00:00,00:57:21
2020-02-12 18:57:31,11.5,1.89,1.81,2020-02-12 18:00:00,00:57:31
2020-02-12 18:57:31,12.5,2.50,1.46,2020-02-12 18:00:00,00:57:31
2020-02-12 18:57:41,11.5,1.89,1.81,2020-02-12 18:00:00,00:57:41
2020-02-12 18:57:41,12.5,2.50,1.46,2020-02-12 18:00:00,00:57:41
2020-02-12 18:57:51,11.5,1.89,1.81,2020-02-12 18:00:00,00:57:51
2020-02-12 18:57:51,12.5,2.50,1.46,2020-02-12 18:00:00,00:57:51
2020-02-12 18:58:01,11.5,1.89,1.81,2020-02-12 18:00:00,00:58:01
2020-02-12 18:58:01,12.5,2.50,1.46,2020-02-12 18:00:00,00:58:01
2020-02-12 18:58:12,11.5,1.89,1.81,2020-02-12 18:00:00,00:58:12
2020-02-12 18:58:12,12.5,2.50,1.46,2020-02-12 18:00:00,00:58:12
2020-02-12 18:58:22,11.5,1.89,1.81,2020-02-12 18:00:00,00:58:22
2020-02-12 18:58:22,12.5,2.50,1.46,2020-02-12 18:00:00,00:58:22
2020-02-12 18:58:32,11.5,1.89,1.81,2020-02-12 18:00:00,00:58:32
2020-02-12 18:58:32,12.5,2.50,1.46,2020-02-12 18:00:00,00:58:32
2020-02-12 18:58:42,11.5,1.89,1.81,2020-02-12 18:00:00,00:58:42
2020-02-12 18:58:42,12.5,2.50,1.46,2020-02-12 18:00:00,00:58:42
2020-02-12 18:58:52,11.5,1.89,1.81,2020-02-12 18:00:00,00:58:52
2020-02-12 18:58:52,12.5,2.50,1.46,2020-02-12 18:00:00,00:58:52
2020-02-12 18:59:02,11.5,1.89,1.81,2020-02-12 18:00:00,00:59:02
2020-02-12 18:59:02,12.5,2.50,1.46,2020-02-12 18:00:00,00:59:02
2020-02-12 18:59:12,11.5,1.89,1.81,2020-02-12 18:00:00,00:59:12
2020-02-12 18:59:12,12.5,2.50,1.46,2020-02-12 18:00:00,00:59:12
2020-02-12 18:59:22,11.5,1.89,1.81,2020-02-12 18:00:00,00:59:22
2020-02-12 18:59:22,12.5,2.50,1.46,2020-02-12 18:00:00,00:59:22
2020-02-12 18:59:32,11.5,1.89,1.81,2020-02-12 18:00:00,00:59:32
2020-02-12 18:59:32,12.5,2.50,1.46,2020-02-12 18:00:00,00:59:32
2020-02-12 18:59:42,11.5,1.89,1.81,2020-02-12 18:00:00,00:59:42
2020-02-12 18:59:42,12.5,2.50,1.46,2020-02-12 18:00:00,00:59:42
2020-02-12 18:59:52,11.5,1.89,1.81,2020-02-12 18:00:00,00:59:52
2020-02-12 18:59:52,12.5,2.50,1.46,2020-02-12 18:00:00,00:59:52
2020-02-12 19:00:02,11.5,1.89,1.81,2020-02-12 18:00:00,01:00:02
2020-02-12 19:00:02,12.5,2.50,1.46,2020-02-12 18:00:00,01:00:02
2020-02-12 19:00:12,11.5,1.89,1.81,2020-02-12 18:00:00,01:00:12
2020-02-12 19:00:12,12.5,2.50,1.46,2020-02-12 18:00:00,01:00:12
